Nom,latitude,longitude,code_postal
ORS,50.105351069,3.630663091,59360
COURDEMANGES,48.679566357,4.50836505,51300
BELRAIN,48.86456422,5.307242287,55260
PAILLENCOURT,50.248777071,3.263150342,59295
MONTARDON,43.365350434,-0.350086995,64121
COURTEMONT,49.14022902,4.783065476,51800
CREVECOEUR SUR L ESCAUT,50.072938629,3.268836102,59258
BETHINCOURT,49.249848786,5.224441283,55270
PECQUENCOURT,50.376523836,3.219150172,59146
MONTORY,43.098997568,-0.811080805,64470
COUVROT,48.766250207,4.577990336,51300
CROCHTE,50.923727418,2.395439289,59380
BEUREY SUR SAULX,48.757002941,5.029561262,55000
PHALEMPIN,50.513410145,3.022449834,59133
NAVARRENX,43.328534813,-0.737472378,64190
CUISLES,49.130246022,3.776474953,51700
CROIX CALUYAU,50.152054084,3.585149029,59222
BEZONVAUX,49.2315441,5.471541051,55100
POMMEREUIL,50.117546308,3.587156401,59360
ORIN,43.226977778,-0.674985036,64400
CUMIERES,49.071955915,3.919407595,51480
DIMECHAUX,50.196620379,4.047102129,59740
BONNET,48.525579194,5.425485591,55130
PREMESQUES,50.660555732,2.94863531,59840
OSSAS SUHARE,43.139023672,-0.906441647,64470
DAMPIERRE LE CHATEAU,49.007452461,4.802323599,51330
DOUAI,50.381769741,3.090847987,59500
QUAEDYPRE,50.938302238,2.460229659,59380
OSSE EN ASPE,43.010329,-0.670670659,64490
DOMMARTIN DAMPIERRE,49.066011164,4.824445521,51800
BRAS SUR MEUSE,49.208013113,5.389280482,55100
RACHES,50.420150014,3.137003448,59194
OSSERAIN RIVAREYTE,43.372536826,-0.952629433,64390
DOMMARTIN VARIMONT,48.978201011,4.772475737,51330
DOURLERS,50.174980951,3.945053445,59440
BRILLON EN BARROIS,48.715490992,5.108829169,55000
RAMILLIES,50.207281532,3.249369914,59161
OUILLON,43.326876457,-0.227422378,64160
LES ESSARTS LES SEZANNE,48.764704689,3.639617829,51120
ECLAIBES,50.200382715,3.938278613,59330
BUREY EN VAUX,48.558618973,5.651728891,55140
RAUCOURT AU BOIS,50.207126866,3.656268804,59530
OUSSE,43.278712163,-0.267260014,64320
ETOGES,48.891772253,3.852350581,51270
ECUELIN,50.192343855,3.89683082,59620
CHARNY SUR MEUSE,49.203641574,5.342416502,55100
REJET DE BEAULIEU,50.045826458,3.634633217,59360
PEYRELONGUE ABOS,43.418828518,-0.101983874,64350
FERE CHAMPENOISE,48.770525981,4.016439065,51230
EECKE,50.779946574,2.597329275,59114
CHATTANCOURT,49.21670965,5.265685125,55100
RUBROUCK,50.833364274,2.362196791,59285
POMPS,43.485913589,-0.552705016,64370
EMERCHICOURT,50.311763529,3.254941668,59580
CHAUMONT DEVANT DAMVILLERS,49.309690191,5.430931543,55150
SAINS DU NORD,50.085456426,4.031652049,59177
POURSIUGUES BOUCOUE,43.554080873,-0.378835417,64410
LE GAULT SOIGNY,48.810163391,3.602589268,51210
ERCHIN,50.316616217,3.173152316,59169
CIERGES SOUS MONTFAUCON,49.299377239,5.09347525,55270
ST ANDRE LEZ LILLE,50.660400714,3.047281806,59350
STE COLOME,43.109513642,-0.382621565,64260
GIFFAUMONT CHAMPAUBERT,48.559812623,4.748216897,51290
ESCARMAIN,50.223734386,3.548740462,59213
LE CLAON,49.145333774,4.98995586,55120
ST AUBERT,50.207299234,3.417674616,59188
ST GLADIE ARRIVE MUNEIN,43.372490456,-0.923168146,64390
GIGNY BUSSY,48.609909812,4.589213828,51290
ESCOBECQUES,50.62162668,2.932998235,59320
CLERY LE PETIT,49.365566758,5.174521934,55110
STE MARIE CAPPEL,50.780201277,2.515824542,59670
ST JEAN DE LUZ,43.393939746,-1.629965399,64500
GRATREUIL,49.246417852,4.690873593,51800
ESTOURMEL,50.152239189,3.321489557,59400
COMBRES SOUS LES COTES,49.059821747,5.622584249,55160
ST PIERRE BROUCK,50.895415425,2.189863034,59630
HAUTVILLERS,49.086035698,3.94448181,51160
ESTREUX,50.35247296,3.601686484,59990
COMMERCY,48.746324481,5.556192952,55200
ST REMY CHAUSSEE,50.180033368,3.878653971,59620
HEILTZ L EVEQUE,48.779078604,4.738025267,51340
ESWARS,50.218901212,3.265779363,59161
ST PE DE LEREN,43.490687634,-1.038789544,64270
HOURGES,49.281041082,3.770697973,51140
FECHAIN,50.268780815,3.212043612,59247
COURCELLES EN BARROIS,48.826460932,5.427224765,55260
ST VAAST EN CAMBRESIS,50.194282568,3.434834329,59188
SARRANCE,43.04450836,-0.575009715,64490
HUIRON,48.692298424,4.494532033,51300
FELLERIES,50.140614407,4.050859285,59740
COUSANCES LES FORGES,48.617179324,5.085488924,55170
SALOME,50.535957597,2.836527114,59496
SAUVELADE,43.390960129,-0.716513792,64150
ISLES SUR SUIPPE,49.363205822,4.2029359,51110
FLAUMONT WAUDRECHIES,50.131113327,3.969890587,59440
DIEPPE SOUS DOUAUMONT,49.219965102,5.518844598,55400
SAULTAIN,50.33540267,3.579310837,59990
SIROS,43.34303134,-0.489995985,64230
DOMMARTIN LA MONTAGNE,49.023874945,5.601785643,55160
SEBOURG,50.344189769,3.645144822,59990
SOURAIDE,43.344424484,-1.488831257,64250
JANVRY,49.244630433,3.877612938,51390
FRELINGHIEN,50.702966324,2.951562376,59236
ESNES EN ARGONNE,49.20962535,5.205109729,55100
SIN LE NOBLE,50.367662255,3.120348325,59450
TADOUSSE USSAU,43.546669665,-0.192191717,64330
LIGNON,48.589497392,4.530483279,51290
FRESSIES,50.249128302,3.188315219,59268
ETAIN,49.216659336,5.636669688,55400
SOLESMES,50.172174294,3.519556819,59730
TARDETS SORHOLUS,43.128888809,-0.838910576,64470
LUXEMONT ET VILLOTTE,48.698545272,4.637118328,51300
GODEWAERSVELDE,50.795012345,2.644999965,59270
ETRAYE,49.327354671,5.355794337,55150
SOMMAING,50.266325468,3.494746306,59213
TARSACQ,43.355944725,-0.532873425,64360
MAFFRECOURT,49.114829451,4.819282013,51800
LA GORGUE,50.631222809,2.739497274,59253
GINCREY,49.260377374,5.565938662,55400
STAPLE,50.75275059,2.448040029,59190
GRUSON,50.59217876,3.215762914,59152
GRIMAUCOURT EN WOEVRE,49.163982375,5.564933932,55400
STEENBECQUE,50.677702448,2.488245551,59189
UHART CIZE,43.128868901,-1.250655464,64220
MALMY,49.181041398,4.810249111,51800
HALLUIN,50.774775768,3.126433807,59250
HAIRONVILLE,48.687945873,5.090528317,55000
TAISNIERES SUR HON,50.321013484,3.850572478,59570
URDES,43.440121882,-0.57822053,64370
HASPRES,50.264946887,3.410978555,59198
HANNONVILLE SOUS LES COTES,49.032776354,5.653407166,55210
TRESSIN,50.61737226,3.188521616,59152
URDOS,42.834983449,-0.535161412,64490
MONTMORT LUCY,48.936073969,3.826743095,51270
HAUT LIEU,50.103470216,3.907364815,59440
HERMEVILLE EN WOEVRE,49.177616026,5.601653814,55400
VIEUX RENG,50.321166837,4.046308353,59600
VIELLENAVE D ARTHEZ,43.412687748,-0.477106415,64170
HAYNECOURT,50.209412375,3.15536495,59268
VILLERS GUISLAIN,50.035967944,3.152010785,59297
VIELLENAVE DE NAVARRENX,43.336492763,-0.807011171,64190
MOSLINS,48.956844104,3.909983344,51530
HAZEBROUCK,50.726087019,2.538569047,59190
ANDREST,43.315699572,0.06574095,65390
MOURMELON LE GRAND,49.132875978,4.386753007,51400
HERLIES,50.581618317,2.852531678,59134
LAHAYVILLE,48.891439488,5.770336966,55300
WALLERS,50.381175909,3.393709629,59135
ANERES,43.076407247,0.464619753,65150
MOURMELON LE PETIT,49.132697792,4.306241062,51400
HESTRUD,50.203121495,4.139727871,59740
LANDRECOURT LEMPIRE,49.09985664,5.33091105,55100
WAMBRECHIES,50.695955193,3.04704686,59118
NOGENT L ABBESSE,49.246819158,4.160110739,51420
HONNECHY,50.067514361,3.480420011,59980
LANEUVILLE AU RUPT,48.707287053,5.576319438,55190
WARHEM,50.97671032,2.503118827,59380
ANLA,43.005489723,0.591553866,65370
NORROIS,48.671675701,4.623687687,51300
HORDAIN,50.25951292,3.325808575,59111
LAVALLEE,48.808082549,5.332565026,55260
WARLAING,50.409390324,3.323799761,59870
ARREAU,42.913031694,0.351868085,65240
LA NOUE,48.738591836,3.621434529,51310
HOUDAIN LEZ BAVAY,50.329464021,3.78659882,59570
LIGNIERES SUR AIRE,48.810711539,5.391656351,55260
WARNETON,50.745246541,2.966637991,59560
ARTAGNAN,43.407036157,0.08246106,65500
HOUPLIN ANCOISNE,50.569736712,2.994692859,59263
LISLE EN BARROIS,48.920392585,5.0830762,55250
WAVRECHAIN SOUS FAULX,50.27123318,3.282498592,59111
PARGNY SUR SAULX,48.767283104,4.854442358,51340
ILLIES,50.562679745,2.828431816,59480
LOISEY,48.770403521,5.29960573,55000
WINNEZEELE,50.850245491,2.563458684,59670
ASPIN AURE,42.935617236,0.328180655,65240
PEVY,49.316991065,3.850260423,51140
JEUMONT,50.291648462,4.104025179,59460
MAXEY SUR VAISE,48.529918098,5.65680456,55140
ZERMEZEELE,50.831870557,2.458833535,59670
ASTE,43.016574074,0.215628256,65200
PLIVOT,49.010680268,4.076845332,51150
JOLIMETZ,50.229286919,3.677452679,59530
MERLES SUR LOISON,49.364539539,5.474879917,55150
DON,50.544523371,2.915576552,59272
AVAJAN,42.8472822,0.402519516,65240
PONTFAVERGER MORONVILLIERS,49.282591929,4.316034605,51490
KILLEM,50.957808984,2.560156726,59122
ANDEVILLE,49.257482215,2.167502732,60570
AZEREIX,43.208055636,-0.023178104,65380
PROUILLY,49.296508506,3.846445641,51140
LALLAING,50.386401575,3.168747012,59167
ANSAUVILLERS,49.566936797,2.387648667,60120
BARBACHEN,43.428593449,0.126116314,65140
LANDRECIES,50.120160095,3.688879664,59550
MONTIERS SUR SAULX,48.543860662,5.268634291,55290
BARLEST,43.150254801,-0.095062113,65100
LECELLES,50.47494128,3.399202533,59226
AUCHY LA MONTAGNE,49.573673747,2.119678451,60360
BAZET,43.290187132,0.07597323,65460
LEERS,50.68145921,3.239968188,59115
AUTRECHES,49.448721765,3.127460381,60350
BAZUS AURE,42.856429445,0.345882536,65170
ST IMOGES,49.10679108,3.985748272,51160
LEWARDE,50.337033085,3.168478544,59287
NAIX AUX FORGES,48.633845444,5.371802588,55500
AVRECHY,49.445048547,2.423716699,60130
ST JEAN SUR MOIVRE,48.897449915,4.584091945,51240
LEZENNES,50.611789985,3.11761991,59260
NANT LE GRAND,48.681710131,5.228902552,55500
BABOEUF,49.582404288,3.090989573,60400
BERBERUST LIAS,43.034703979,-0.033179313,65100
ST MARTIN AUX CHAMPS,48.814804372,4.479850204,51240
LIESSIES,50.104557527,4.077429875,59740
NANTILLOIS,49.299932743,5.131487037,55270
BARGNY,49.177533546,2.956970104,60620
BERNAC DESSUS,43.154680714,0.128273014,65360
ST MEMMIE,48.954652741,4.416491301,51470
LOURCHES,50.311448256,3.357958583,59156
NETTANCOURT,48.873834772,4.934983637,55800
BERNADETS DEBAT,43.350938666,0.318424186,65220
ST QUENTIN LES MARAIS,48.776978502,4.631182651,51300
LOUVIGNIES QUESNOY,50.216063438,3.640190619,59530
NEUVILLE SUR ORNAIN,48.821880689,5.05149266,55800
LES HAUTS TALICAN,49.332261818,2.019833776,60390
BERTREN,42.999351652,0.616799362,65370
ST REMY SOUS BROYES,48.705296761,3.773950621,51120
MARQUETTE EN OSTREVANT,50.292269125,3.270744043,59252
NICEY SUR AIRE,48.892450934,5.35624885,55260
BELLE EGLISE,49.187807938,2.214755331,60540
BEYREDE JUMET CAMOUS,42.952707104,0.347481215,65410
SAVIGNY SUR ARDRES,49.253266343,3.793138376,51170
MAUROIS,50.073486901,3.459352226,59980
BERNEUIL EN BRAY,49.357569513,2.058421094,60390
BORDERES SUR L ECHEZ,43.265194393,0.042473883,65320
MILLAM,50.855892482,2.251246339,59143
BERTHECOURT,49.345517799,2.222933198,60370
SERMAIZE LES BAINS,48.777496452,4.907393613,51250
MONTIGNY EN CAMBRESIS,50.091388402,3.414375781,59225
BLACOURT,49.455769004,1.862300144,60650
BRAMEVAQUE,42.977942976,0.559172531,65370
SERZY ET PRIN,49.248615139,3.763988599,51170
MOUVAUX,50.70407588,3.13669083,59420
OSCHES,49.046285952,5.249075576,55220
BONNEUIL EN VALOIS,49.280398485,2.981857329,60123
BUZON,43.446757511,0.148630342,65140
SOMME SUIPPE,49.118984057,4.58820495,51600
NEUF BERQUIN,50.665434401,2.665020196,59940
PINTHEVILLE,49.115760472,5.668902869,55160
BOREST,49.188521905,2.672291176,60300
CALAVANTE,43.204153835,0.163858908,65190
SOMSOIS,48.606511083,4.496757234,51290
NEUVILLE EN FERRAIN,50.752794096,3.159212273,59960
PRETZ EN ARGONNE,48.961325297,5.148408647,55250
BORNEL,49.207510919,2.191366872,60540
CASTELBAJAC,43.182158886,0.356714325,65330
SONGY,48.792757625,4.470549909,51240
NIERGNIES,50.14182331,3.25610195,59400
RAMBUCOURT,48.8351237,5.75778949,55300
CASTELNAU MAGNOAC,43.295307433,0.515927622,65230
SOUDRON,48.83297843,4.199019556,51320
ODOMEZ,50.448144366,3.53948079,59970
REGNEVILLE SUR MEUSE,49.252210261,5.316231791,55110
CAMBRONNE LES CLERMONT,49.32619886,2.399954149,60290
CAUSSADE RIVIERE,43.516515419,0.010124253,65700
TINQUEUX,49.249622311,3.989532671,51430
CHIS,43.29899609,0.1147185,65800
TREFOLS,48.795776782,3.498952352,51210
OSTRICOURT,50.457218433,3.033126719,59162
REMENNECOURT,48.799432039,4.918097869,55800
CAUVIGNY,49.302987394,2.239352065,60730
CLARENS,43.154177716,0.412183048,65300
TREPAIL,49.109103011,4.182084185,51380
OXELAERE,50.780216832,2.469899998,59670
REMOIVILLE,49.436831267,5.433195239,55600
CHAUMONT EN VEXIN,49.273296549,1.882098614,60240
COUSSAN,43.244881401,0.204835104,65350
VATRY,48.82398184,4.242246858,51320
PERONNE EN MELANTOIS,50.564287536,3.17060432,59273
RIBEAUCOURT,48.544495154,5.355774274,55290
ESCONNETS,43.071170349,0.230595226,65130
VELYE,48.891234918,4.137077081,51130
PETITE FORET,50.375209134,3.47636008,59494
RIGNY ST MARTIN,48.611699397,5.747492962,55140
CINQUEUX,49.32411155,2.533938241,60940
ESQUIEZE SERE,42.88025574,-0.007246063,65120
PETIT FAYT,50.101901284,3.82537096,59244
RONVAUX,49.130103233,5.560628661,55160
CLAIROIX,49.44183182,2.844932258,60280
ESTENSAN,42.814608909,0.345110983,65170
VIENNE LA VILLE,49.163289745,4.854158991,51800
PITGAM,50.930202029,2.340573422,59284
RAIVAL,48.885885991,5.25140862,55260
COIVREL,49.555090297,2.551443971,60420
FONTRAILLES,43.342443413,0.368705446,65220
VILLE EN SELVE,49.122766631,4.079575574,51500
POTELLE,50.233748043,3.661748656,59530
ROUVROIS SUR MEUSE,48.949851881,5.526227536,55300
GARDERES,43.28244228,-0.106404661,65320
LA VILLENEUVE LES CHARLEVILLE,48.796769836,3.709170894,51120
ROUVROIS SUR OTHAIN,49.387194509,5.627617189,55230
COURTIEUX,49.384907277,3.085085429,60350
GAUDENT,42.996884503,0.560728072,65370
VILLENEUVE ST VISTRE ET VILLEVOTTE,48.637671022,3.761907466,51120
PREUX AU SART,50.288827837,3.699426502,59144
RUPT DEVANT ST MIHIEL,48.88497856,5.399817564,55260
CREPY EN VALOIS,49.236030919,2.896810381,60800
GAUSSAN,43.222792737,0.478692151,65670
VILLERS FRANQUEUX,49.32991252,3.950597303,51220
PRISCHES,50.078121698,3.759410713,59550
ST AMAND SUR ORNAIN,48.626769055,5.394324375,55500
CREVECOEUR LE GRAND,49.612901492,2.085103487,60360
GERDE,43.058698316,0.177672169,65200
VINDEY,48.69928251,3.709121921,51120
PROUVY,50.324120232,3.457067283,59121
ST AUBIN SUR AIRE,48.714985533,5.446927248,55500
LE CROCQ,49.62070788,2.189245629,60120
GREZIAN,42.87286238,0.353164101,65240
VIRGINY,49.167173872,4.759014149,51800
PROVILLE,50.156121878,3.204296569,59267
ST JULIEN SOUS LES COTES,48.8196047,5.613892495,55200
CROISSY SUR CELLE,49.690144055,2.171902057,60120
HAUTAGET,43.058757522,0.456804151,65150
VITRY EN PERTHOIS,48.748425282,4.619737294,51300
QUAROUBLE,50.402578317,3.627740739,59243
ST LAURENT SUR OTHAIN,49.395067349,5.527324872,55150
CUIGNIERES,49.448133915,2.471816155,60130
HIIS,43.135019274,0.096664585,65200
VITRY LE FRANCOIS,48.727974252,4.592423,51300
QUESNOY SUR DEULE,50.713014147,3.007155761,59890
ST MAURICE SOUS LES COTES,49.010343613,5.665498329,55210
CUIGY EN BRAY,49.432057899,1.834978173,60850
ILHEU,42.996220341,0.600263651,65370
VOUILLERS,48.685994219,4.844112215,51340
RAIMBEAUCOURT,50.436444162,3.102349314,59283
ST PIERREVILLERS,49.375526057,5.687656127,55230
DARGIES,49.698918695,1.981416132,60210
JARRET,43.074907437,-0.016732457,65100
ROBERSART,50.157670116,3.645271466,59550
SIVRY LA PERCHE,49.139037545,5.261556708,55100
DOMFRONT,49.599109121,2.557291399,60420
LABASTIDE,43.036149342,0.351647016,65130
AINGOULAINCOURT,48.456472965,5.27685469,52230
ROSULT,50.452304048,3.362854763,59230
ESCLES ST PIERRE,49.744520865,1.802649891,60220
LABATUT RIVIERE,43.52584645,0.033508439,65700
ALLICHAMPS,48.563785653,4.886579098,52130
ROUBAIX,50.688368522,3.181903136,59100
FORMERIE,49.646015585,1.736873213,60220
LAMARQUE PONTACQ,43.164011888,-0.101633359,65380
AMBONVILLE,48.313927373,5.010853706,52110
LES RUES DES VIGNES,50.075475584,3.234288313,59258
FOULANGUES,49.276704162,2.313958867,60250
LAMARQUE RUSTAING,43.276402884,0.293594179,65220
ARC EN BARROIS,47.947837778,5.022852525,52210
RUMILLY EN CAMBRESIS,50.130060423,3.228639995,59281
FOURNIVAL,49.463835992,2.381440527,60130
AUTIGNY LE GRAND,48.471738373,5.149043081,52300
ST AMAND LES EAUX,50.440374079,3.444000499,59230
THONNE LE THIL,49.571562203,5.34070537,55600
FRANCIERES,49.447017869,2.667377353,60190
LANESPEDE,43.166011035,0.272845683,65190
TILLY SUR MEUSE,48.99446527,5.41549006,55220
LESCURRY,43.336703325,0.157163136,65140
ST AYBERT,50.45114436,3.650674236,59163
TRESAUVAUX,49.07922357,5.612731195,55160
FRESNE LEGUILLON,49.251005395,1.98889607,60240
LOUDENVIELLE,42.731596477,0.432003326,65510
ST BENIN,50.076394529,3.532248803,59360
FRESNIERES,49.622688517,2.808775152,60310
LOUDERVIELLE,42.801678257,0.439797177,65240
ST HILAIRE LEZ CAMBRAI,50.181143116,3.417424872,59292
TROYON,49.000990295,5.486939843,55300
LE FRESTOY VAUX,49.5964351,2.608225314,60420
LOUIT,43.300760533,0.16082008,65350
BRENNES,47.798449956,5.283072562,52200
ST PYTHON,50.193710901,3.474786,59730
VADELAINCOURT,49.070583098,5.260023165,55220
FROCOURT,49.381309899,2.083156213,60000
LOURDES,43.107598367,-0.076987994,65100
BUSSON,48.331454161,5.344429499,52700
ST REMY DU NORD,50.227945138,3.901918013,59330
GENVRY,49.611416183,2.996057407,60400
LOURES BAROUSSE,43.026790928,0.603542712,65370
CELSOY,47.86257512,5.493272551,52600
VAUCOULEURS,48.616064036,5.641593025,55140
GERBEROY,49.538584065,1.842568662,60380
LUBY BETMONT,43.29548688,0.294765802,65220
SANTES,50.590618061,2.961285345,59211
VAUQUOIS,49.199413235,5.082715584,55270
GOLANCOURT,49.703125295,3.069579059,60640
MARQUERIE,43.259890307,0.208132927,65350
CHAUDENAY,47.823040327,5.498572774,52600
SARS POTERIES,50.161789791,4.044379623,59216
GOURCHELLES,49.726895459,1.779338645,60220
MINGOT,43.374323391,0.171140058,65140
CHAUFFOURT,47.973023961,5.43590347,52140
SAULZOIR,50.242816691,3.439443909,59227
GOURNAY SUR ARONDE,49.500995613,2.691202459,60190
SEMOUSIES,50.164014697,3.967693429,59440
VILLE EN WOEVRE,49.138787371,5.613167958,55160
GREMEVILLERS,49.559308742,1.906147479,60380
MONLONG,43.198071102,0.469900045,65670
CHAUMONT LA VILLE,48.144653362,5.648646635,52150
SOLRE LE CHATEAU,50.171686487,4.096153588,59740
VILLEROY SUR MEHOLLE,48.616036625,5.572432657,55190
GUIGNECOURT,49.486612478,2.128613138,60480
MONTOUSSE,43.062941867,0.413203078,65250
SOLRINNES,50.202306551,4.073305889,59740
VILLERS SUR MEUSE,49.023117478,5.403830943,55220
LE HAMEL,49.645543183,2.012906163,60210
ORDIZAN,43.106601584,0.142174096,65200
SOMAIN,50.359950481,3.275538655,59490
VILLE SUR COUSANCES,49.079101355,5.178574899,55120
HARDIVILLERS,49.619110058,2.224200376,60120
PAILHAC,42.911905587,0.367289013,65240
CIREY SUR BLAISE,48.333189316,4.935641447,52110
SPYCKER,50.975470526,2.313537594,59380
VILLOTTE SUR AIRE,48.858544459,5.35496896,55260
HAUTBOS,49.62816432,1.870359269,60210
PEYRAUBE,43.203165237,0.254790611,65190
CIRFONTAINES EN AZOIS,48.10501177,4.863095687,52370
STEENWERCK,50.686870767,2.769484425,59181
WALY,49.024650139,5.098814181,55250
HODENC EN BRAY,49.472119033,1.910133557,60650
PEYRIGUERE,43.251751139,0.262441213,65350
TEMPLEMARS,50.570500481,3.060016561,59175
WISEPPE,49.46082751,5.165950756,55700
HOUDANCOURT,49.338326991,2.647208325,60710
PINAS,43.116949506,0.441023126,65300
TETEGHEM COUDEKERQUE VILLAGE,51.007452814,2.44051131,59229
XIVRAY ET MARVOISIN,48.866879313,5.729636936,55300
LA HOUSSOYE,49.354100113,1.948189822,60390
PUJO,43.341506646,0.064390986,65500
AURAY,47.667479044,-2.990480599,56400
JOUY SOUS THELLE,49.3224589,1.96137412,60240
THIANT,50.298053247,3.439028965,59224
BERRIC,47.63852606,-2.527347397,56230
JUVIGNIES,49.52388233,2.090954721,60112
TILLOY LEZ CAMBRAI,50.200787687,3.214434219,59554
BUBRY,47.968840088,-3.176179002,56310
LACHAUSSEE DU BOIS D ECU,49.562700064,2.175548172,60480
COUPRAY,47.97676525,4.939822474,52210
TOURCOING,50.725815998,3.159652714,59200
CADEN,47.640465758,-2.29940429,56220
LAGNY,49.61033006,2.915030118,60310
VERLINGHEM,50.682405022,3.00036481,59237
CALAN,47.880402675,-3.312145724,56240
LANNOY CUILLERE,49.709025604,1.735826258,60220
SARRANCOLIN,42.959285939,0.444191596,65410
DOMBLAIN,48.466185036,5.001272396,52130
CARNAC,47.608568525,-3.069968945,56340
LATAULE,49.536555753,2.674736254,60490
SAZOS,42.855590872,-0.043313123,65120
DONJEUX,48.352822276,5.162008448,52300
VIEUX MESNIL,50.260111886,3.870658483,59138
LIEUVILLERS,49.474014276,2.490309476,60130
SEGUS,43.060397625,-0.109527152,65100
WALLERS EN FAGNE,50.06129398,4.166454958,59132
CONCORET,48.065570226,-2.209424921,56430
LE MESNIL EN THELLE,49.176041312,2.281963921,60530
SOST,42.897893688,0.554747396,65370
WANNEHAIN,50.571279531,3.269389032,59830
DAMGAN,47.522360225,-2.585773021,56750
MONCEAUX L ABBAYE,49.652474991,1.788195271,60220
TALAZAC,43.33398071,0.038208574,65500
WATTRELOS,50.705547602,3.216663228,59150
ELVEN,47.732777259,-2.592959731,56250
MONNEVILLE,49.212589997,1.970352207,60240
TOSTAT,43.329699292,0.111669266,65140
WULVERDINGHE,50.828671588,2.252899643,59143
ETEL,47.656685091,-3.198362331,56410
MONTAGNY EN VEXIN,49.194689557,1.796583665,60240
UZ,42.95802227,-0.090270203,65400
WYLDER,50.911533781,2.487403748,59380
EVRIGUET,48.083486637,-2.404963276,56490
MONT L EVEQUE,49.190600863,2.633795516,60300
ZUYTPEENE,50.791606087,2.423572741,59670
MONTMARTIN,49.466039811,2.696692363,60190
ACHY,49.556684427,1.972241222,60690
MONTREUIL SUR BRECHE,49.51215944,2.273305362,60480
VIEUZOS,43.25467528,0.448275467,65230
FRESNES SUR APANCE,47.940140911,5.83324866,52400
ALLONNE,49.396085603,2.118866829,60000
